timestamp,x(m),y(m),theta(rad)
1746002347.949732,2.285451,4.015545,-0.083719
1746002347.999774,2.288323,4.013230,-0.088737
1746002348.049749,2.296709,4.013091,-0.087982
1746002348.099721,2.300377,4.013027,-0.079632
1746002348.149673,2.303968,4.011526,-0.080584
1746002348.199732,2.308554,4.011691,-0.077038
1746002348.249694,2.312168,4.011382,-0.070991
1746002348.299959,2.315769,4.009507,-0.069261
1746002348.349725,2.319218,4.008554,-0.067044
1746002348.399721,2.324199,4.008040,-0.063407
1746002348.449772,2.324199,4.008040,-0.063407
1746002348.499734,2.331136,4.005715,-0.066015
1746002348.549653,2.331136,4.005715,-0.066015
1746002348.599733,2.337084,4.003190,-0.070734
1746002348.649704,2.340160,4.004170,-0.060381
1746002348.699699,2.343978,4.005290,-0.048815
1746002348.749881,2.347018,4.004371,-0.047865
1746002348.799695,2.349530,4.002181,-0.057369
1746002348.849729,2.353778,4.002796,-0.059713
1746002348.899727,2.356905,4.005375,-0.048410
1746002348.949736,2.360709,4.007650,-0.031517
1746002348.999632,2.366333,4.005298,-0.024760
1746002349.049675,2.370726,4.003267,-0.025361
1746002349.099589,2.375524,4.005490,-0.017225
1746002349.149596,2.375524,4.005490,-0.017225
1746002349.199874,2.382829,4.006955,0.005166
1746002349.249785,2.387762,4.006678,0.009653
1746002349.299659,2.392703,4.006710,0.015145
1746002349.349615,2.396924,4.006038,0.018035
1746002349.399685,2.401339,4.005829,0.020938
1746002349.449669,2.401339,4.005829,0.020938
1746002349.499620,2.409907,4.004807,0.025102
1746002349.549627,2.413728,4.004156,0.026099
1746002349.599597,2.418458,4.004588,0.026275
1746002349.649664,2.422726,4.005341,0.025896
1746002349.699633,2.426904,4.005461,0.021344
1746002349.749707,2.426904,4.005461,0.021344
1746002349.799686,2.433447,4.004509,0.006583
1746002349.849741,2.437601,4.004123,-0.001129
1746002349.899714,2.437601,4.004123,-0.001129
1746002349.949740,2.437601,4.004123,-0.001129
1746002349.999653,2.437601,4.004123,-0.001129
1746002350.049759,2.451866,4.003200,-0.024856
1746002350.099682,2.451866,4.003200,-0.024856
1746002350.149684,2.456995,4.004505,-0.029953
1746002350.199649,2.464909,4.003133,-0.036326
1746002350.249671,2.469183,4.004105,-0.038346
1746002350.299748,2.472678,4.005914,-0.027839
1746002350.349736,2.476992,4.005081,-0.022403
1746002350.399702,2.480067,4.002624,-0.028403
1746002350.449585,2.480067,4.002624,-0.028403
1746002350.499942,2.488180,4.005553,-0.015105
1746002350.549746,2.488180,4.005553,-0.015105
1746002350.599753,2.488180,4.005553,-0.015105
1746002350.649708,2.499546,4.003568,-0.015417
1746002350.699669,2.503743,4.003165,-0.012820
1746002350.749743,2.508266,4.002377,-0.011032
1746002350.799850,2.512861,4.001862,-0.008606
1746002350.849722,2.512861,4.001862,-0.008606
1746002350.899682,2.523799,4.001056,0.000048
1746002350.949730,2.527785,4.000225,0.002438
1746002350.999735,2.527785,4.000225,0.002438
1746002351.049650,2.537254,3.999150,0.008570
1746002351.099723,2.537254,3.999150,0.008570
1746002351.149585,2.545553,3.998406,0.010157
1746002351.199733,2.545553,3.998406,0.010157
1746002351.249646,2.553500,3.998523,0.014929
1746002351.299668,2.553500,3.998523,0.014929
1746002351.349712,2.562215,3.999279,0.023045
1746002351.399753,2.562215,3.999279,0.023045
1746002351.449718,2.566776,3.999536,0.022809
1746002351.499688,2.570937,4.002176,0.030003
1746002351.549680,2.579896,4.000535,0.024777
1746002351.599901,2.583441,4.001889,0.021701
1746002351.649770,2.587197,4.003498,0.022753
1746002351.699667,2.587197,4.003498,0.022753
1746002351.749650,2.594213,4.000889,0.001802
1746002351.799594,2.598258,4.000811,-0.008325
1746002351.849669,2.602290,4.001117,-0.014234
1746002351.899723,2.605389,4.001014,-0.020359
1746002351.949632,2.609731,4.000624,-0.021506
1746002351.999696,2.614538,4.000032,-0.018490
1746002352.049715,2.618166,3.999355,-0.015739
1746002352.099698,2.622352,3.998520,-0.011896
1746002352.149714,2.625891,3.997618,-0.010297
1746002352.199594,2.630374,3.997081,-0.006592
1746002352.249635,2.630374,3.997081,-0.006592
1746002352.299675,2.630374,3.997081,-0.006592
1746002352.349671,2.643448,3.995815,0.000911
1746002352.399625,2.647994,3.995374,0.001378
1746002352.449607,2.651697,3.995043,0.001302
1746002352.499690,2.654916,3.994575,0.004131
1746002352.549665,2.660117,3.994722,0.009626
1746002352.599760,2.663695,3.996456,0.020561
1746002352.649626,2.668307,3.998441,0.032799
1746002352.699751,2.673397,3.998212,0.037980
1746002352.749708,2.678480,3.997907,0.039403
1746002352.799654,2.678480,3.997907,0.039403
1746002352.849666,2.682734,3.999422,0.047426
1746002352.899618,2.691297,4.000341,0.048694
1746002352.949696,2.691297,4.000341,0.048694
1746002352.999633,2.699753,4.001221,0.039321
1746002353.049635,2.705073,4.001751,0.036278
1746002353.099617,2.710150,4.001659,0.031470
1746002353.149840,2.714781,4.001461,0.026173
1746002353.199627,2.719241,4.001166,0.020827
1746002353.249648,2.723582,4.000519,0.014471
1746002353.299598,2.723582,4.000519,0.014471
1746002353.349717,2.732650,3.999309,0.000991
1746002353.399739,2.732650,3.999309,0.000991
1746002353.449763,2.740158,3.998313,-0.005759
1746002353.499693,2.745152,3.997807,-0.004705
1746002353.549600,2.750494,3.997557,-0.001752
1746002353.599667,2.755108,3.997613,0.003040
1746002353.649636,2.759738,3.997333,0.004411
1746002353.699612,2.764059,3.997417,0.007754
1746002353.749660,2.768823,3.997683,0.012026
1746002353.799947,2.773241,3.998117,0.016821
1746002353.849747,2.777807,3.998553,0.021711
1746002353.899643,2.777807,3.998553,0.021711
1746002353.949632,2.786408,3.999210,0.030504
1746002353.999587,2.790330,3.999277,0.033724
1746002354.049649,2.794187,4.001920,0.042854
1746002354.099608,2.799151,4.003480,0.053835
1746002354.149638,2.804571,4.002659,0.056056
1746002354.199579,2.809047,4.003944,0.058740
1746002354.249657,2.813154,4.004756,0.059862
1746002354.299644,2.816938,4.003654,0.051820
1746002354.349651,2.816938,4.003654,0.051820
1746002354.399610,2.826598,4.002998,0.038458
1746002354.449585,2.831693,4.002912,0.033016
1746002354.499690,2.831693,4.002912,0.033016
1746002354.549647,2.835562,4.002628,0.027470
1746002354.599677,2.843177,4.002275,0.018090
1746002354.649585,2.846286,4.002092,0.012236
1746002354.699917,2.849644,4.002179,0.008729
1746002354.749661,2.853917,4.001892,0.000941
1746002354.799716,2.856900,4.001091,-0.002557
1746002354.849797,2.856900,4.001091,-0.002557
1746002354.899685,2.863894,4.000276,-0.004037
1746002354.949685,2.866718,4.002081,0.009775
1746002354.999763,2.866718,4.002081,0.009775
1746002355.049670,2.875119,4.004717,0.035785
1746002355.099752,2.879928,4.004790,0.041138
1746002355.149718,2.882732,4.007037,0.055021
1746002355.199728,2.882732,4.007037,0.055021
1746002355.249713,2.891860,4.010142,0.086412
1746002355.299747,2.897539,4.010746,0.085973
1746002355.349960,2.901905,4.011337,0.080336
1746002355.399727,2.901905,4.011337,0.080336
1746002355.449718,2.905561,4.011009,0.070209
1746002355.499589,2.905561,4.011009,0.070209
1746002355.549586,2.920508,4.010922,0.047211
1746002355.599706,2.924658,4.010097,0.034264
1746002355.649640,2.930081,4.009985,0.025237
1746002355.699609,2.935403,4.010100,0.020750
1746002355.749584,2.939746,4.010014,0.013586
1746002355.799684,2.942415,4.008523,0.002537
1746002355.849643,2.945346,4.006728,-0.010505
1746002355.899672,2.945346,4.006728,-0.010505
1746002355.949620,2.945346,4.006728,-0.010505
1746002355.999681,2.957480,4.007634,-0.016340
1746002356.049676,2.960669,4.006136,-0.023501
1746002356.099615,2.965817,4.005495,-0.030107
1746002356.149702,2.971350,4.005887,-0.029011
1746002356.199705,2.975103,4.004453,-0.030555
1746002356.249809,2.979527,4.004077,-0.033065
1746002356.299747,2.983848,4.006410,-0.024700
1746002356.349715,2.988354,4.007444,-0.015580
1746002356.399790,2.991655,4.005673,-0.016868
1746002356.449752,2.991655,4.005673,-0.016868
1746002356.499647,2.991655,4.005673,-0.016868
1746002356.549729,2.991655,4.005673,-0.016868
1746002356.599581,3.007615,4.006628,0.001238
1746002356.649699,3.011550,4.007566,0.004512
1746002356.699683,3.015182,4.006808,0.007613
1746002356.749648,3.019160,4.004700,0.006130
1746002356.799668,3.023281,4.003672,0.006264
1746002356.849613,3.028095,4.003285,0.009086
1746002356.899750,3.032870,4.002815,0.012299
1746002356.949681,3.037376,4.002466,0.017014
1746002356.999623,3.037376,4.002466,0.017014
1746002357.049745,3.047170,4.001222,0.023049
1746002357.099752,3.051629,4.001095,0.027199
1746002357.149737,3.056432,4.000606,0.028947
1746002357.199867,3.061018,4.000681,0.032939
1746002357.249708,3.066055,4.000789,0.037073
1746002357.299657,3.070676,4.001070,0.041503
1746002357.349708,3.075390,4.001424,0.046042
1746002357.399724,3.075390,4.001424,0.046042
1746002357.449709,3.080136,4.002126,0.051260
1746002357.499670,3.088954,4.003854,0.058103
1746002357.549783,3.093720,4.004984,0.060547
1746002357.599781,3.097568,4.005920,0.061890
1746002357.649702,3.102500,4.007131,0.061340
1746002357.699612,3.107019,4.008278,0.059238
1746002357.749623,3.112573,4.009119,0.056458
1746002357.799633,3.117495,4.009803,0.053171
1746002357.849669,3.122180,4.010703,0.051382
1746002357.899733,3.127018,4.011069,0.048347
1746002357.949649,3.127018,4.011069,0.048347
1746002357.999804,3.136182,4.011148,0.039550
1746002358.049797,3.140824,4.010986,0.034577
1746002358.099840,3.145542,4.010653,0.029380
1746002358.149568,3.150165,4.009965,0.022885
1746002358.199711,3.155175,4.009355,0.016257
1746002358.249822,3.159332,4.008944,0.009687
1746002358.299768,3.162998,4.008511,0.002946
1746002358.349811,3.162998,4.008511,0.002946
1746002358.399821,3.162998,4.008511,0.002946
1746002358.449734,3.175025,4.007140,0.005136
1746002358.499673,3.178319,4.008267,0.016320
1746002358.549607,3.181925,4.009594,0.028202
1746002358.599694,3.185789,4.010098,0.033332
1746002358.649864,3.189261,4.010332,0.035154
1746002358.699680,3.192105,4.010073,0.037244
1746002358.749670,3.196277,4.010383,0.041368
1746002358.799680,3.200061,4.011408,0.046673
1746002358.849664,3.203860,4.013301,0.058126
1746002358.899723,3.203860,4.013301,0.058126
1746002358.949709,3.203860,4.013301,0.058126
1746002358.999740,3.213482,4.011809,0.057008
1746002359.049715,3.216862,4.012407,0.061462
1746002359.099737,3.220308,4.013266,0.068158
1746002359.149676,3.224582,4.012597,0.068977
1746002359.199618,3.227993,4.011965,0.069122
1746002359.249568,3.230725,4.012313,0.074985
1746002359.299903,3.233648,4.012157,0.078837
1746002359.349695,3.237933,4.011395,0.079491
1746002359.399623,3.241232,4.011164,0.083691
1746002359.449659,3.241232,4.011164,0.083691
1746002359.499581,3.247879,4.011655,0.096410
1746002359.549773,3.252810,4.011887,0.102523
1746002359.599678,3.257424,4.012110,0.108224
1746002359.649656,3.260671,4.012653,0.113247
1746002359.699610,3.264365,4.014228,0.120766
1746002359.749687,3.264365,4.014228,0.120766
1746002359.799626,3.271541,4.016387,0.117410
1746002359.849670,3.271541,4.016387,0.117410
1746002359.899663,3.278949,4.017425,0.104833
1746002359.949593,3.281625,4.018913,0.105947
1746002359.999635,3.284862,4.021029,0.109442
1746002360.049617,3.288806,4.022666,0.110351
1746002360.099604,3.293404,4.023446,0.106983
1746002360.149598,3.298107,4.024078,0.103208
1746002360.199666,3.301847,4.025014,0.101487
1746002360.249631,3.306117,4.025910,0.100239
1746002360.299591,3.310739,4.027050,0.100368
1746002360.349692,3.310739,4.027050,0.100368
1746002360.399753,3.319587,4.028453,0.104400
1746002360.449730,3.323671,4.028506,0.104486
1746002360.499699,3.327838,4.028629,0.105489
1746002360.549734,3.331843,4.028342,0.106994
1746002360.599676,3.335996,4.028305,0.110735
1746002360.649742,3.340465,4.028093,0.114077
1746002360.699675,3.345486,4.028076,0.117936
1746002360.749626,3.350632,4.027939,0.120795
1746002360.799620,3.355774,4.028244,0.124053
1746002360.849847,3.355774,4.028244,0.124053
1746002360.899652,3.355774,4.028244,0.124053
1746002360.949801,3.370306,4.029971,0.136466
1746002360.999615,3.375319,4.030860,0.141004
1746002361.049747,3.379956,4.031964,0.146822
1746002361.099791,3.384382,4.033150,0.152781
1746002361.149641,3.389290,4.034452,0.158247
1746002361.199579,3.393437,4.035842,0.162919
1746002361.249648,3.397864,4.037255,0.164614
1746002361.299635,3.397864,4.037255,0.164614
1746002361.349641,3.397864,4.037255,0.164614
1746002361.399598,3.406208,4.040171,0.167440
1746002361.449652,3.406208,4.040171,0.167440
1746002361.499837,3.419469,4.044283,0.167798
1746002361.549671,3.419469,4.044283,0.167798
1746002361.599602,3.429140,4.045861,0.160378
1746002361.649696,3.433677,4.046578,0.156405
1746002361.699587,3.438772,4.047092,0.151986
1746002361.749718,3.443288,4.047457,0.150482
1746002361.799581,3.448137,4.047678,0.150507
1746002361.849718,3.452090,4.047093,0.149820
1746002361.899604,3.456858,4.047152,0.152008
1746002361.949826,3.461091,4.048450,0.159761
1746002361.999614,3.465344,4.048430,0.165229
1746002362.049643,3.469898,4.047605,0.163813
1746002362.099639,3.474161,4.048549,0.167813
1746002362.149626,3.477586,4.050650,0.177233
1746002362.199771,3.477586,4.050650,0.177233
1746002362.249688,3.485787,4.052199,0.187149
1746002362.299790,3.485787,4.052199,0.187149
1746002362.349767,3.490164,4.053183,0.191914
1746002362.399865,3.490164,4.053183,0.191914
1746002362.449716,3.502482,4.057391,0.209746
1746002362.499608,3.507109,4.058965,0.215385
1746002362.549642,3.511591,4.060508,0.220598
1746002362.599969,3.516147,4.062368,0.228334
1746002362.649663,3.520568,4.063629,0.234382
1746002362.699710,3.524449,4.064621,0.239523
1746002362.749699,3.528560,4.065992,0.240877
1746002362.799668,3.531809,4.067018,0.237394
1746002362.849718,3.531809,4.067018,0.237394
1746002362.899704,3.535489,4.068030,0.233426
1746002362.949713,3.535489,4.068030,0.233426
1746002362.999708,3.546823,4.069313,0.216327
1746002363.049917,3.551089,4.068028,0.206540
1746002363.099608,3.556023,4.068150,0.201552
1746002363.149633,3.560477,4.070239,0.204961
1746002363.199670,3.564256,4.069586,0.203681
1746002363.249583,3.569300,4.070234,0.201543
1746002363.299640,3.572754,4.072408,0.208081
1746002363.349697,3.576708,4.073590,0.216207
1746002363.399608,3.579772,4.074394,0.222771
1746002363.449699,3.579772,4.074394,0.222771
1746002363.499831,3.579772,4.074394,0.222771
1746002363.549645,3.579772,4.074394,0.222771
1746002363.599711,3.597973,4.080385,0.244281
1746002363.649727,3.602547,4.082580,0.251345
1746002363.699691,3.606769,4.084293,0.258386
1746002363.749752,3.606769,4.084293,0.258386
1746002363.799697,3.616242,4.088266,0.271354
1746002363.849796,3.620491,4.089342,0.276384
1746002363.899749,3.624421,4.090451,0.280817
1746002363.949708,3.628056,4.092006,0.286871
1746002363.999621,3.628056,4.092006,0.286871
1746002364.049861,3.634046,4.093106,0.293599
1746002364.099664,3.638354,4.094257,0.297540
1746002364.149749,3.642874,4.094805,0.298646
1746002364.199653,3.645976,4.096951,0.305164
1746002364.249715,3.650501,4.098447,0.311331
1746002364.299693,3.655391,4.097619,0.307214
1746002364.349674,3.660271,4.097851,0.302176
1746002364.399737,3.660271,4.097851,0.302176
1746002364.449666,3.667951,4.101063,0.306359
1746002364.499688,3.667951,4.101063,0.306359
1746002364.549664,3.671955,4.102122,0.304747
1746002364.599671,3.679390,4.105114,0.314302
1746002364.649621,3.683679,4.106650,0.319307
1746002364.699602,3.683679,4.106650,0.319307
1746002364.749598,3.690474,4.110036,0.339045
1746002364.799879,3.690474,4.110036,0.339045
1746002364.849685,3.698796,4.114430,0.353937
1746002364.899638,3.702829,4.116346,0.360318
1746002364.949681,3.702829,4.116346,0.360318
1746002364.999689,3.702829,4.116346,0.360318
1746002365.049716,3.714870,4.122133,0.372928
1746002365.099674,3.714870,4.122133,0.372928
1746002365.149619,3.721864,4.125826,0.368682
1746002365.199747,3.726092,4.127943,0.365518
1746002365.249730,3.730664,4.129652,0.361311
1746002365.299729,3.730664,4.129652,0.361311
1746002365.349672,3.738747,4.129072,0.341460
1746002365.399582,3.742485,4.131153,0.336075
1746002365.449639,3.744799,4.134258,0.341056
1746002365.499604,3.748428,4.134384,0.335962
1746002365.549752,3.752511,4.133196,0.319359
1746002365.599681,3.752511,4.133196,0.319359
1746002365.649687,3.762555,4.137122,0.299683
1746002365.699755,3.762555,4.137122,0.299683
1746002365.749746,3.770435,4.138258,0.291273
1746002365.799607,3.773894,4.140510,0.297641
1746002365.849600,3.777696,4.142612,0.303067
1746002365.899729,3.783100,4.143749,0.307679
1746002365.949774,3.788148,4.145064,0.313062
1746002365.999644,3.791037,4.146583,0.319743
1746002366.049635,3.791037,4.146583,0.319743
1746002366.099701,3.801502,4.151358,0.329314
1746002366.149636,3.805398,4.153195,0.335275
1746002366.199692,3.809482,4.155284,0.342738
1746002366.249621,3.813331,4.156755,0.349156
1746002366.299661,3.817220,4.158414,0.356331
1746002366.349680,3.820960,4.160163,0.363039
1746002366.399751,3.825127,4.161879,0.368019
1746002366.449749,3.828706,4.163263,0.373193
1746002366.499636,3.833423,4.163694,0.373079
1746002366.549604,3.833423,4.163694,0.373079
1746002366.599653,3.833423,4.163694,0.373079
1746002366.649632,3.844703,4.169358,0.388188
1746002366.699610,3.848230,4.168328,0.377924
1746002366.749586,3.852486,4.171557,0.372983
1746002366.799681,3.855339,4.175039,0.378907
1746002366.849684,3.859130,4.175811,0.380066
1746002366.899688,3.863200,4.175447,0.370295
1746002366.949738,3.866737,4.177957,0.365236
1746002366.999685,3.870190,4.180398,0.365345
1746002367.049729,3.870190,4.180398,0.365345
1746002367.099646,3.870190,4.180398,0.365345
1746002367.149647,3.880393,4.186477,0.366019
1746002367.199607,3.883684,4.188862,0.364383
1746002367.249677,3.887149,4.190686,0.361884
1746002367.299697,3.890135,4.192250,0.358968
1746002367.349648,3.894403,4.194524,0.356775
1746002367.399683,3.897283,4.196544,0.355344
1746002367.449908,3.897283,4.196544,0.355344
1746002367.499663,3.905230,4.200475,0.353209
1746002367.549686,3.908730,4.202040,0.351740
1746002367.599623,3.908730,4.202040,0.351740
1746002367.649611,3.915907,4.204325,0.347389
1746002367.699658,3.919868,4.205776,0.344612
1746002367.749622,3.924431,4.207219,0.339990
1746002367.799682,3.928271,4.205938,0.324880
1746002367.849704,3.933319,4.206452,0.309562
1746002367.899759,3.937042,4.209306,0.306206
1746002367.949681,3.937042,4.209306,0.306206
1746002367.999665,3.943878,4.207307,0.284814
1746002368.049656,3.947815,4.208122,0.275231
1746002368.099979,3.950628,4.210343,0.280573
1746002368.149741,3.955139,4.211554,0.286735
1746002368.199626,3.959984,4.212022,0.288813
1746002368.249638,3.959984,4.212022,0.288813
1746002368.299562,3.966700,4.216133,0.307334
1746002368.349662,3.970298,4.218066,0.313587
1746002368.399588,3.973872,4.219180,0.316510
1746002368.449733,3.977165,4.220176,0.320167
1746002368.499583,3.980468,4.222053,0.327532
1746002368.549727,3.983429,4.224211,0.333802
1746002368.599645,3.987147,4.226324,0.333485
1746002368.649741,3.989934,4.227894,0.331616
1746002368.699758,3.989934,4.227894,0.331616
1746002368.749697,3.989934,4.227894,0.331616
1746002368.799726,4.000113,4.232386,0.324875
1746002368.849715,4.003619,4.233658,0.321285
1746002368.899687,4.007731,4.235054,0.317202
1746002368.949557,4.011758,4.236545,0.314099
1746002368.999652,4.015979,4.237332,0.308678
1746002369.049661,4.020106,4.238774,0.302806
1746002369.099602,4.024003,4.238855,0.294938
1746002369.149675,4.024003,4.238855,0.294938
1746002369.199878,4.032457,4.241717,0.279413
1746002369.249666,4.032457,4.241717,0.279413
1746002369.299707,4.039860,4.241733,0.264509
1746002369.349710,4.044647,4.242095,0.251286
1746002369.399678,4.048513,4.244267,0.245967
1746002369.449736,4.051997,4.245449,0.241222
1746002369.499701,4.055325,4.246275,0.236282
1746002369.549619,4.058702,4.247508,0.235158
1746002369.599607,4.061407,4.249384,0.237983
1746002369.649687,4.064106,4.251363,0.243257
1746002369.699618,4.064106,4.251363,0.243257
1746002369.749658,4.064106,4.251363,0.243257
1746002369.799590,4.074775,4.255325,0.239703
1746002369.849595,4.078278,4.256444,0.236693
1746002369.899642,4.082051,4.258468,0.236476
1746002369.949662,4.084801,4.260629,0.238476
1746002369.999610,4.088951,4.262007,0.236195
1746002370.049569,4.093348,4.262919,0.231001
1746002370.099704,4.096149,4.262768,0.221864
1746002370.149611,4.099823,4.263283,0.215172
1746002370.199610,4.103912,4.264047,0.208937
1746002370.249570,4.107800,4.264729,0.203949
1746002370.299677,4.111148,4.265007,0.198670
1746002370.349636,4.115296,4.265621,0.194846
1746002370.399619,4.119007,4.265877,0.188910
1746002370.449686,4.123224,4.265933,0.179056
1746002370.499658,4.126089,4.265616,0.170694
1746002370.549717,4.129055,4.265115,0.161132
1746002370.599671,4.134283,4.265400,0.153603
1746002370.649715,4.138220,4.266183,0.148778
1746002370.699705,4.141946,4.266861,0.144465
1746002370.749679,4.141946,4.266861,0.144465
1746002370.799727,4.141946,4.266861,0.144465
1746002370.849708,4.152502,4.270959,0.140138
1746002370.899667,4.155743,4.270103,0.132840
1746002370.949646,4.155743,4.270103,0.132840
1746002370.999632,4.159866,4.271763,0.130365
1746002371.049759,4.167888,4.273544,0.121830
1746002371.099766,4.172216,4.274384,0.114139
1746002371.149613,4.172216,4.274384,0.114139
1746002371.199755,4.181804,4.277454,0.106865
1746002371.249821,4.181804,4.277454,0.106865
1746002371.299762,4.181804,4.277454,0.106865
1746002371.349687,4.194869,4.278462,0.093106
1746002371.399715,4.198565,4.277720,0.081990
1746002371.449719,4.203210,4.277484,0.074216
1746002371.499626,4.209065,4.277736,0.068809
1746002371.549724,4.213536,4.277739,0.063671
1746002371.599575,4.217823,4.277320,0.057079
1746002371.649767,4.221599,4.276795,0.055809
1746002371.699664,4.226400,4.276468,0.057024
1746002371.749665,4.230565,4.276372,0.056235
1746002371.799699,4.230565,4.276372,0.056235
1746002371.849936,4.230565,4.276372,0.056235
1746002371.899635,4.241459,4.276317,0.064209
1746002371.949642,4.245141,4.278249,0.073951
1746002371.999628,4.245141,4.278249,0.073951
1746002372.049595,4.253789,4.280185,0.084349
1746002372.099786,4.257119,4.282913,0.091456
1746002372.149632,4.262284,4.284629,0.094800
1746002372.199706,4.267380,4.285356,0.093677
1746002372.249733,4.271698,4.286942,0.093923
1746002372.299760,4.275676,4.287617,0.091633
1746002372.349746,4.275676,4.287617,0.091633
1746002372.399705,4.284236,4.288222,0.077858
1746002372.449741,4.288677,4.288323,0.069780
1746002372.499994,4.291786,4.288032,0.061174
1746002372.549713,4.295510,4.288090,0.056189
1746002372.599714,4.300442,4.288440,0.053098
1746002372.649763,4.304850,4.288659,0.049972
1746002372.699672,4.309300,4.288329,0.044369
1746002372.749850,4.313359,4.288248,0.039486
1746002372.799681,4.313359,4.288248,0.039486
1746002372.849723,4.313359,4.288248,0.039486
1746002372.899679,4.326765,4.287328,0.018578
1746002372.949827,4.326765,4.287328,0.018578
1746002372.999812,4.333767,4.287210,0.008002
1746002373.049729,4.337933,4.287183,0.002730
1746002373.099653,4.341892,4.287761,-0.000010
1746002373.149665,4.346505,4.289367,-0.000387
1746002373.199711,4.350162,4.289098,-0.006505
1746002373.249610,4.353255,4.286340,-0.022409
1746002373.299746,4.358580,4.286584,-0.032804
1746002373.349782,4.358580,4.286584,-0.032804
1746002373.399758,4.368030,4.286433,-0.048989
1746002373.449707,4.371961,4.285052,-0.065390
1746002373.499624,4.376705,4.285709,-0.072519
1746002373.549586,4.376705,4.285709,-0.072519
1746002373.599727,4.385597,4.285392,-0.082777
1746002373.649746,4.390232,4.284362,-0.089710
1746002373.699701,4.394443,4.284100,-0.095686
1746002373.749624,4.398611,4.283852,-0.101501
1746002373.799578,4.398611,4.283852,-0.101501
1746002373.849738,4.398611,4.283852,-0.101501
1746002373.899708,4.398611,4.283852,-0.101501
1746002373.949707,4.415497,4.281405,-0.127194
1746002373.999663,4.419807,4.280879,-0.128128
1746002374.049625,4.424307,4.280158,-0.130959
1746002374.099721,4.429285,4.279134,-0.135779
1746002374.149613,4.433458,4.278339,-0.135424
1746002374.199603,4.437804,4.277357,-0.132613
1746002374.249559,4.441937,4.276552,-0.131590
1746002374.299634,4.441937,4.276552,-0.131590
1746002374.349720,4.449901,4.275685,-0.123224
1746002374.399699,4.449901,4.275685,-0.123224
1746002374.449668,4.458701,4.273781,-0.118237
1746002374.499739,4.462881,4.275933,-0.107016
1746002374.549706,4.467742,4.276310,-0.100298
1746002374.599669,4.472457,4.274157,-0.104192
1746002374.649653,4.477327,4.273682,-0.110886
1746002374.699802,4.481605,4.275501,-0.109644
1746002374.749659,4.481605,4.275501,-0.109644
1746002374.799695,4.481605,4.275501,-0.109644
1746002374.849667,4.488505,4.272757,-0.128641
1746002374.899610,4.497995,4.273253,-0.141602
1746002374.949654,4.497995,4.273253,-0.141602
1746002374.999630,4.501294,4.271762,-0.149442
1746002375.049707,4.508500,4.270811,-0.162115
1746002375.099596,4.513754,4.270141,-0.166301
1746002375.149668,4.518761,4.268796,-0.170536
1746002375.199582,4.522834,4.267625,-0.173835
1746002375.249654,4.526833,4.266591,-0.175596
1746002375.299656,4.531118,4.265164,-0.176129
1746002375.349593,4.535388,4.263968,-0.173948
1746002375.399730,4.535388,4.263968,-0.173948
1746002375.449616,4.535388,4.263968,-0.173948
1746002375.499572,4.544973,4.261876,-0.167913
1746002375.549566,4.554182,4.260334,-0.160283
1746002375.599732,4.559339,4.259349,-0.156824
1746002375.649619,4.562830,4.257514,-0.157680
1746002375.699589,4.566813,4.258039,-0.150887
1746002375.749567,4.570532,4.259996,-0.133996
1746002375.799730,4.570532,4.259996,-0.133996
1746002375.849718,4.577904,4.256649,-0.129322
1746002375.899654,4.581712,4.257583,-0.124542
1746002375.949687,4.585216,4.258827,-0.114815
1746002375.999617,4.585216,4.258827,-0.114815
1746002376.049668,4.585216,4.258827,-0.114815
1746002376.099603,4.596174,4.255949,-0.136673
1746002376.149706,4.600425,4.255146,-0.143008
1746002376.199602,4.600425,4.255146,-0.143008
1746002376.249921,4.608318,4.252847,-0.158066
1746002376.299626,4.613304,4.251849,-0.163567
1746002376.349631,4.619384,4.251062,-0.167613
1746002376.399595,4.623640,4.250198,-0.172020
1746002376.449672,4.626546,4.248674,-0.174123
1746002376.499743,4.629532,4.247114,-0.174498
1746002376.549718,4.629532,4.247114,-0.174498
1746002376.599650,4.637381,4.246082,-0.161389
1746002376.649616,4.641238,4.245761,-0.156171
1746002376.699656,4.644638,4.245457,-0.153491
1746002376.749704,4.647595,4.244370,-0.151904
1746002376.799644,4.647595,4.244370,-0.151904
1746002376.849663,4.656332,4.244590,-0.140559
1746002376.899837,4.660923,4.243939,-0.134730
1746002376.949775,4.665600,4.242721,-0.132959
1746002376.999609,4.671116,4.243505,-0.125191
1746002377.049610,4.676094,4.243165,-0.121530
1746002377.099606,4.676094,4.243165,-0.121530
1746002377.149692,4.676094,4.243165,-0.121530
1746002377.199595,4.684116,4.240446,-0.136197
1746002377.249609,4.692422,4.240849,-0.143243
1746002377.299595,4.692422,4.240849,-0.143243
1746002377.349661,4.700593,4.238878,-0.158380
1746002377.399615,4.704620,4.237955,-0.162646
1746002377.449651,4.708327,4.236690,-0.167759
1746002377.499642,4.712738,4.235560,-0.169849
1746002377.549754,4.717896,4.234543,-0.168524
1746002377.599791,4.721081,4.233843,-0.164359
1746002377.649643,4.724830,4.232888,-0.160062
1746002377.699611,4.724830,4.232888,-0.160062
1746002377.749596,4.724830,4.232888,-0.160062
1746002377.799828,4.735413,4.229605,-0.150492
1746002377.849684,4.739263,4.230128,-0.141329
1746002377.899691,4.743185,4.230817,-0.131582
